"pcode","date","zero_shifts","district","one_shift","two_shifts","three_shifts","rainfall_2days","rainfall_3days","rainfall_4days","rainfall_6days","rainfall_9days","anomaly","flood","F0031","F0032","F0033","F0034","F0035","F0036","F0037","F0038","F0039","F0040","F0041","F0042","G5196","G5200","G6106"
"21UGA013005",2001-11-30,0,"KATAKWI",0,0,0,0,0,0,0,0.0245420529808797,0,NA,NA,NA,NA,283.74197,NA,NA,NA,NA,NA,NA,NA,NA,6.26716,163.14426,2.6394105
"21UGA013005",2001-12-01,0.0321346148638658,"KATAKWI",0,0,0,0.0321346148638658,0.0321346148638658,0.0321346148638658,0.0321346148638658,0.0646955322211897,0,NA,NA,NA,NA,283.74197,NA,NA,NA,NA,NA,NA,NA,NA,6.26716,163.14426,2.6394105
"21UGA013005",2001-12-02,0.181342096060095,"KATAKWI",0.0321346148638658,0,0,0.213476710923961,0.213476710923961,0.213476710923961,0.213476710923961,0.246037628281285,0,NA,NA,NA,NA,283.74197,NA,NA,NA,NA,NA,NA,NA,NA,6.26716,163.14426,2.6394105
"21UGA013005",2001-12-03,0.211703000941747,"KATAKWI",0.181342096060095,0.0321346148638658,0,0.393045097001842,0.425179711865708,0.425179711865708,0.425179711865708,0.425179711865708,0,NA,NA,NA,NA,283.74197,NA,NA,NA,NA,NA,NA,NA,NA,6.26716,163.14426,2.6394105
"21UGA013005",2001-12-04,0.991256054354386,"KATAKWI",0.211703000941747,0.181342096060095,0.0321346148638658,1.20295905529613,1.38430115135623,1.41643576622009,1.41643576622009,1.41643576622009,4.912619352,NA,NA,NA,NA,238.4508,NA,NA,NA,NA,NA,NA,NA,NA,5.216495,148.5774,2.9213877
"21UGA013005",2001-12-05,1.65561075613532,"KATAKWI",0.991256054354386,0.211703000941747,0.181342096060095,2.64686681048971,2.85856981143145,3.03991190749155,3.03991190749155,3.03991190749155,7.119489169,NA,NA,NA,NA,238.4508,NA,NA,NA,NA,NA,NA,NA,NA,5.216495,148.5774,2.9213877
"21UGA013005",2001-12-06,0.171007224875437,"KATAKWI",1.65561075613532,0.991256054354386,0.211703000941747,1.82661798101076,2.81787403536514,3.02957703630689,3.06171165117076,3.06171165117076,0,NA,NA,NA,NA,238.4508,NA,NA,NA,NA,NA,NA,NA,NA,5.216495,148.5774,2.9213877
"21UGA013005",2001-12-07,0.167733606150453,"KATAKWI",0.171007224875437,1.65561075613532,0.991256054354386,0.33874083102589,1.99435158716121,2.9856076415156,3.16694973757569,3.16694973757569,0,NA,NA,NA,NA,213.31006,NA,NA,NA,NA,NA,NA,NA,NA,4.214137,135.08804,2.9131808
"21UGA013005",2001-12-08,0,"KATAKWI",0.167733606150453,0.171007224875437,1.65561075613532,0.167733606150453,0.33874083102589,1.99435158716121,2.20605458810296,2.23818920296682,0,NA,NA,NA,NA,213.31006,NA,NA,NA,NA,NA,NA,NA,NA,4.214137,135.08804,2.9131808
"21UGA013005",2001-12-09,0.175054763404416,"KATAKWI",0,0.167733606150453,0.171007224875437,0.175054763404416,0.342788369554869,0.513795594430306,1.50505164878469,1.71852835970865,2.584927189,NA,NA,NA,NA,213.31006,NA,NA,NA,NA,NA,NA,NA,NA,4.214137,135.08804,2.9131808
"21UGA013005",2001-12-10,0.175054763404416,"KATAKWI",0.175054763404416,0,0.167733606150453,0.350109526808832,0.350109526808832,0.517843132959285,2.1734538890946,2.56649898609645,2.584927189,NA,NA,NA,NA,213.31006,NA,NA,NA,NA,NA,NA,NA,NA,4.214137,135.08804,2.9131808
"21UGA013005",2001-12-11,0,"KATAKWI",0.175054763404416,0.175054763404416,0,0.175054763404416,0.350109526808832,0.350109526808832,0.521116751684269,1.7240758069804,0,NA,NA,NA,NA,185.67305,NA,NA,NA,NA,NA,NA,NA,NA,3.086481,116.30328,2.5083585
"21UGA013005",2001-12-12,0,"KATAKWI",0,0.175054763404416,0.175054763404416,0,0.175054763404416,0.350109526808832,0.517843132959285,3.16470994344899,0,NA,NA,NA,NA,185.67305,NA,NA,NA,NA,NA,NA,NA,NA,3.086481,116.30328,2.5083585
"21UGA013005",2001-12-13,0.267655547907655,"KATAKWI",0,0,0.175054763404416,0.267655547907655,0.267655547907655,0.442710311312071,0.442710311312071,2.26932829232283,0,NA,NA,NA,NA,185.67305,NA,NA,NA,NA,NA,NA,NA,NA,3.086481,116.30328,2.5083585
"21UGA013005",2001-12-14,0.258367867201147,"KATAKWI",0.267655547907655,0,0,0.526023415108802,0.526023415108802,0.526023415108802,0.701078178513218,1.03981900953911,2.79634099,NA,NA,NA,NA,167.85966,NA,NA,NA,NA,NA,NA,NA,NA,2.5505571,106.32879,2.2235808
"21UGA013005",2001-12-15,0.26732658617933,"KATAKWI",0.258367867201147,0.267655547907655,0,0.525694453380477,0.793350001288132,0.793350001288132,0.968404764692548,1.136138370843,2.79634099,NA,NA,NA,NA,167.85966,NA,NA,NA,NA,NA,NA,NA,NA,2.5505571,106.32879,2.2235808
"21UGA013005",2001-12-16,0,"KATAKWI",0.26732658617933,0.258367867201147,0.267655547907655,0.26732658617933,0.525694453380477,0.793350001288132,0.793350001288132,0.968404764692548,0,NA,NA,NA,NA,167.85966,NA,NA,NA,NA,NA,NA,NA,NA,2.5505571,106.32879,2.2235808
"21UGA013005",2001-12-17,0,"KATAKWI",0,0.26732658617933,0.258367867201147,0,0.26732658617933,0.525694453380477,0.525694453380477,0.875803980189309,0,NA,NA,NA,NA,167.85966,NA,NA,NA,NA,NA,NA,NA,NA,2.5505571,106.32879,2.2235808
"21UGA013005",2001-12-18,0,"KATAKWI",0,0,0.26732658617933,0,0,0.26732658617933,0.534982134086985,0.710036897491401,0,NA,NA,NA,NA,148.17317,NA,NA,NA,NA,NA,NA,NA,NA,1.9948263,93.86847,1.9071132
"21UGA013005",2001-12-19,0.166045899458334,"KATAKWI",0,0,0,0.166045899458334,0.166045899458334,0.166045899458334,0.424413766659481,0.424413766659481,2.524910903,NA,NA,NA,NA,148.17317,NA,NA,NA,NA,NA,NA,NA,NA,1.9948263,93.86847,1.9071132
"21UGA013005",2001-12-20,0.201819831888441,"KATAKWI",0.166045899458334,0,0,0.367865731346775,0.367865731346775,0.367865731346775,0.635192317526105,0.90284786543376,0,NA,NA,NA,NA,148.17317,NA,NA,NA,NA,NA,NA,NA,NA,1.9948263,93.86847,1.9071132
"21UGA013005",2001-12-21,0,"KATAKWI",0.201819831888441,0.166045899458334,0,0.201819831888441,0.367865731346775,0.367865731346775,0.367865731346775,0.893889146455577,0,NA,NA,NA,NA,135.16444,NA,NA,NA,NA,NA,NA,NA,NA,1.6759522,78.3265,1.7321981
"21UGA013005",2001-12-22,0,"KATAKWI",0,0.201819831888441,0.166045899458334,0,0.201819831888441,0.367865731346775,0.367865731346775,0.893560184727252,0,NA,NA,NA,NA,135.16444,NA,NA,NA,NA,NA,NA,NA,NA,1.6759522,78.3265,1.7321981
"21UGA013005",2001-12-23,0,"KATAKWI",0,0,0.201819831888441,0,0,0.201819831888441,0.201819831888441,0.469146418067771,0,NA,NA,NA,NA,135.16444,NA,NA,NA,NA,NA,NA,NA,NA,1.6759522,78.3265,1.7321981
"21UGA013005",2001-12-24,0.0115007981448106,"KATAKWI",0,0,0,0.0115007981448106,0.0115007981448106,0.0115007981448106,0.177546697603145,0.177546697603145,0,NA,NA,NA,NA,135.16444,NA,NA,NA,NA,NA,NA,NA,NA,1.6759522,78.3265,1.7321981
"21UGA013005",2001-12-25,0.0115007981448106,"KATAKWI",0.0115007981448106,0,0,0.0230015962896212,0.0230015962896212,0.0230015962896212,0.224821428178062,0.224821428178062,0,NA,NA,NA,NA,118.18967,NA,NA,NA,NA,NA,NA,NA,NA,1.3544372,63.461098,1.5770868
"21UGA013005",2001-12-26,0.185949371230434,"KATAKWI",0.0115007981448106,0.0115007981448106,0,0.197450169375245,0.208950967520055,0.208950967520055,0.208950967520055,0.374996866978389,0,NA,NA,NA,NA,118.18967,NA,NA,NA,NA,NA,NA,NA,NA,1.3544372,63.461098,1.5770868
"21UGA013005",2001-12-27,0,"KATAKWI",0.185949371230434,0.0115007981448106,0.0115007981448106,0.185949371230434,0.197450169375245,0.208950967520055,0.208950967520055,0.57681669886683,0,NA,NA,NA,NA,118.18967,NA,NA,NA,NA,NA,NA,NA,NA,1.3544372,63.461098,1.5770868
"21UGA013005",2001-12-28,0.100678887501569,"KATAKWI",0,0.185949371230434,0.0115007981448106,0.100678887501569,0.286628258732003,0.298129056876814,0.298129056876814,0.499948888765255,0,NA,NA,NA,NA,106.194695,NA,NA,NA,NA,NA,NA,NA,NA,1.1482877,55.36359,1.5407984
"21UGA013005",2001-12-29,0,"KATAKWI",0.100678887501569,0,0.185949371230434,0.100678887501569,0.100678887501569,0.286628258732003,0.298129056876814,0.298129056876814,0,NA,NA,NA,NA,106.194695,NA,NA,NA,NA,NA,NA,NA,NA,1.1482877,55.36359,1.5407984
"21UGA013005",2001-12-30,0.561635110747646,"KATAKWI",0,0.100678887501569,0,0.561635110747646,0.662313998249215,0.662313998249215,0.673814796394026,0.673814796394026,3.274117875,NA,NA,NA,NA,106.194695,NA,NA,NA,NA,NA,NA,NA,NA,1.1482877,55.36359,1.5407984
"21UGA013005",2001-12-31,0.34248600207584,"KATAKWI",0.561635110747646,0,0.100678887501569,0.904121112823486,0.904121112823486,1.00480000032506,1.19074937155549,1.2022501697003,2.767225158,NA,NA,NA,NA,106.194695,NA,NA,NA,NA,NA,NA,NA,NA,1.1482877,55.36359,1.5407984
"21UGA013005",2002-01-01,0.51608883847653,"KATAKWI",0.34248600207584,0.561635110747646,0,0.85857484055237,1.42020995130002,1.42020995130002,1.42020995130002,1.44321154758964,2.686307752,NA,NA,NA,NA,106.194695,NA,NA,NA,NA,NA,NA,NA,NA,1.1482877,55.36359,1.5407984
"21UGA013005",2002-01-02,2.2902202552473,"KATAKWI",0.51608883847653,0.34248600207584,0.561635110747646,2.80630909372383,3.14879509579967,3.71043020654732,3.81110909404888,4.00855926342413,5.278179717,NA,NA,NA,NA,88.5922,NA,NA,NA,NA,NA,NA,NA,NA,0.8615006,43.86319,1.527535
"21UGA013005",2002-01-03,0.375765174711254,"KATAKWI",2.2902202552473,0.51608883847653,0.34248600207584,2.66598542995855,3.18207426843508,3.52456027051092,3.52456027051092,3.71050964174136,2.47843194,NA,NA,NA,NA,88.5922,NA,NA,NA,NA,NA,NA,NA,NA,0.8615006,43.86319,1.527535
"21UGA013005",2002-01-04,1.213780192758,"KATAKWI",0.375765174711254,2.2902202552473,0.51608883847653,1.58954536746925,3.87976562271655,4.39585446119308,4.95748957194073,5.0581684594423,4.346164441,NA,NA,NA,NA,88.5922,NA,NA,NA,NA,NA,NA,NA,NA,0.8615006,43.86319,1.527535
"21UGA013005",2002-01-05,3.37963578146948,"KATAKWI",1.213780192758,0.375765174711254,2.2902202552473,4.59341597422748,4.96918114893873,7.25940140418603,7.60188740626187,7.70256629376344,8.816953802,NA,NA,NA,NA,80.22861,NA,NA,NA,NA,NA,NA,NA,NA,0.83589894,40.794655,1.6805522
"21UGA013005",2002-01-06,1.86257335384127,"KATAKWI",3.37963578146948,1.213780192758,0.375765174711254,5.24220913531075,6.45598932806875,6.83175450278,7.34784334125653,7.90947845200418,5.3916857,NA,NA,NA,NA,80.22861,NA,NA,NA,NA,NA,NA,NA,NA,0.83589894,40.794655,1.6805522
"21UGA013005",2002-01-07,0,"KATAKWI",1.86257335384127,3.37963578146948,1.213780192758,1.86257335384127,5.24220913531075,6.45598932806875,8.74620958331605,9.65033069613954,0,NA,NA,NA,NA,80.22861,NA,NA,NA,NA,NA,NA,NA,NA,0.83589894,40.794655,1.6805522
"21UGA013005",2002-01-08,0,"KATAKWI",0,1.86257335384127,3.37963578146948,0,1.86257335384127,5.24220913531075,5.617974310022,6.47654915057437,0,NA,NA,NA,NA,80.22861,NA,NA,NA,NA,NA,NA,NA,NA,0.83589894,40.794655,1.6805522
"21UGA013005",2002-01-09,0,"KATAKWI",0,0,1.86257335384127,0,0,1.86257335384127,3.07635354659927,5.8826626403231,0,NA,NA,NA,NA,70.42824,NA,NA,NA,NA,NA,NA,NA,NA,0.6812426,38.47284,1.7298774
"21UGA013005",2002-01-10,0,"KATAKWI",0,0,0,0,0,0,3.37963578146948,6.04562121142803,0,NA,NA,NA,NA,70.42824,NA,NA,NA,NA,NA,NA,NA,NA,0.6812426,38.47284,1.7298774
"21UGA013005",2002-01-11,0.271418597496731,"KATAKWI",0,0,0,0.271418597496731,0.271418597496731,0.271418597496731,2.133991951338,3.72353731880726,1.835648096,NA,NA,NA,NA,70.42824,NA,NA,NA,NA,NA,NA,NA,NA,0.6812426,38.47284,1.7298774
"21UGA013005",2002-01-12,0.166379506739093,"KATAKWI",0.271418597496731,0,0,0.437798104235824,0.437798104235824,0.437798104235824,0.437798104235824,5.0312140784633,0,NA,NA,NA,NA,64.70622,NA,NA,NA,NA,NA,NA,NA,NA,0.62068886,35.141186,1.7889854
"21UGA013005",2002-01-13,0.00764619363865382,"KATAKWI",0.166379506739093,0.271418597496731,0,0.174025700377747,0.445444297874478,0.445444297874478,0.445444297874478,5.68765343318523,0,NA,NA,NA,NA,64.70622,NA,NA,NA,NA,NA,NA,NA,NA,0.62068886,35.141186,1.7889854
"21UGA013005",2002-01-14,0.0114630049383137,"KATAKWI",0.00764619363865382,0.166379506739093,0.271418597496731,0.0191091985769675,0.185488705316061,0.456907302812791,0.456907302812791,2.31948065665406,0,NA,NA,NA,NA,64.70622,NA,NA,NA,NA,NA,NA,NA,NA,0.62068886,35.141186,1.7889854
"21UGA013005",2002-01-15,0.422747310450379,"KATAKWI",0.0114630049383137,0.00764619363865382,0.166379506739093,0.434210315388693,0.441856509027347,0.608236015766439,0.608236015766439,0.608236015766439,3.485767508,NA,NA,NA,NA,64.70622,NA,NA,NA,NA,NA,NA,NA,NA,0.62068886,35.141186,1.7889854
"21UGA013005",2002-01-16,0.00900031177090927,"KATAKWI",0.422747310450379,0.0114630049383137,0.00764619363865382,0.431747622221288,0.443210627159602,0.450856820798256,0.722275418294987,0.722275418294987,0,NA,NA,NA,NA,58.505383,NA,NA,NA,NA,NA,NA,NA,NA,0.5539033,35.128998,1.7620093
"21UGA013005",2002-01-17,0,"KATAKWI",0.00900031177090927,0.422747310450379,0.0114630049383137,0.00900031177090927,0.431747622221288,0.443210627159602,0.609590133898695,0.609590133898695,0,NA,NA,NA,NA,58.505383,NA,NA,NA,NA,NA,NA,NA,NA,0.5539033,35.128998,1.7620093
"21UGA013005",2002-01-18,0,"KATAKWI",0,0.00900031177090927,0.422747310450379,0,0.00900031177090927,0.431747622221288,0.439393815859942,0.710812413356673,0,NA,NA,NA,NA,58.505383,NA,NA,NA,NA,NA,NA,NA,NA,0.5539033,35.128998,1.7620093
"21UGA013005",2002-01-19,0,"KATAKWI",0,0,0.00900031177090927,0,0,0.00900031177090927,0.020463316709223,0.458261420945047,0,NA,NA,NA,NA,54.26843,NA,NA,NA,NA,NA,NA,NA,NA,0.4619066,37.155293,1.6817491
"21UGA013005",2002-01-20,0.0449568573857697,"KATAKWI",0,0,0,0.0449568573857697,0.0449568573857697,0.0449568573857697,0.467704167836149,0.641729868213896,0,NA,NA,NA,NA,54.26843,NA,NA,NA,NA,NA,NA,NA,NA,0.4619066,37.155293,1.6817491
"21UGA013005",2002-01-21,0,"KATAKWI",0.0449568573857697,0,0,0.0449568573857697,0.0449568573857697,0.0449568573857697,0.053957169156679,0.0730663677336465,0,NA,NA,NA,NA,54.26843,NA,NA,NA,NA,NA,NA,NA,NA,0.4619066,37.155293,1.6817491
"21UGA013005",2002-01-22,0.0998260078295855,"KATAKWI",0,0.0449568573857697,0,0.0998260078295855,0.144782865215355,0.144782865215355,0.144782865215355,0.578993180604048,0,NA,NA,NA,NA,54.26843,NA,NA,NA,NA,NA,NA,NA,NA,0.4619066,37.155293,1.6817491
"21UGA013005",2002-01-23,0.475325665507518,"KATAKWI",0.0998260078295855,0,0.0449568573857697,0.575151673337103,0.575151673337103,0.620108530722873,0.620108530722873,1.05185615294416,4.240455413,NA,NA,NA,NA,50.49357,NA,NA,NA,NA,NA,NA,NA,NA,0.47758585,30.171993,1.6755093
"21UGA013005",2002-01-24,0.0356389210257732,"KATAKWI",0.475325665507518,0.0998260078295855,0,0.510964586533291,0.610790594362877,0.610790594362877,0.610790594362877,0.619790906133786,0,NA,NA,NA,NA,50.49357,NA,NA,NA,NA,NA,NA,NA,NA,0.47758585,30.171993,1.6755093
"21UGA013005",2002-01-25,0.0198884601324377,"KATAKWI",0.0356389210257732,0.475325665507518,0.0998260078295855,0.0555273811582109,0.530853046665729,0.630679054495314,0.675635911881084,0.675635911881084,0,NA,NA,NA,NA,50.49357,NA,NA,NA,NA,NA,NA,NA,NA,0.47758585,30.171993,1.6755093
"21UGA013005",2002-01-26,0,"KATAKWI",0.0198884601324377,0.0356389210257732,0.475325665507518,0.0198884601324377,0.0555273811582109,0.530853046665729,0.530853046665729,0.530853046665729,0,NA,NA,NA,NA,47.869476,NA,NA,NA,NA,NA,NA,NA,NA,0.5076789,23.352766,1.6570737
"21UGA013005",2002-01-27,0.864182514204106,"KATAKWI",0,0.0198884601324377,0.0356389210257732,0.864182514204106,0.884070974336544,0.919709895362317,1.0195359031919,1.06449276057767,4.285638404,NA,NA,NA,NA,47.869476,NA,NA,NA,NA,NA,NA,NA,NA,0.5076789,23.352766,1.6570737
"21UGA013005",2002-01-28,0,"KATAKWI",0.864182514204106,0,0.0198884601324377,0.864182514204106,0.864182514204106,0.884070974336544,1.35939663984406,1.40435349722983,0,NA,NA,NA,NA,47.869476,NA,NA,NA,NA,NA,NA,NA,NA,0.5076789,23.352766,1.6570737
"21UGA013005",2002-01-29,0,"KATAKWI",0,0.864182514204106,0,0,0.864182514204106,0.864182514204106,0.899821435229879,0.999647443059465,0,NA,NA,NA,NA,47.869476,NA,NA,NA,NA,NA,NA,NA,NA,0.5076789,23.352766,1.6570737
"21UGA013005",2002-01-30,0,"KATAKWI",0,0,0.864182514204106,0,0,0.864182514204106,0.884070974336544,1.45922264767365,0,NA,NA,NA,NA,43.70487,NA,NA,NA,NA,NA,NA,NA,NA,0.5503737,17.46074,1.5902231
"21UGA013005",2002-01-31,0,"KATAKWI",0,0,0,0,0,0,0,0.510964586533291,0,NA,NA,NA,NA,43.70487,NA,NA,NA,NA,NA,NA,NA,NA,0.5503737,17.46074,1.5902231
"21UGA013005",2002-02-01,0,"KATAKWI",0,0,0,0,0,0,0.864182514204106,0.919709895362317,0,NA,NA,NA,NA,43.70487,NA,NA,NA,NA,NA,NA,NA,NA,0.5503737,17.46074,1.5902231
"21UGA013005",2002-02-02,0,"KATAKWI",0,0,0,0,0,0,0,0.0198884601324377,0,NA,NA,NA,NA,40.005997,NA,NA,NA,NA,NA,NA,NA,NA,0.36699593,14.588491,1.4227597
"21UGA013005",2002-02-03,0,"KATAKWI",0,0,0,0,0,0,0,0.864182514204106,0,NA,NA,NA,NA,40.005997,NA,NA,NA,NA,NA,NA,NA,NA,0.36699593,14.588491,1.4227597
"21UGA013005",2002-02-04,0,"KATAKWI",0,0,0,0,0,0,0,0.864182514204106,0,NA,NA,NA,NA,40.005997,NA,NA,NA,NA,NA,NA,NA,NA,0.36699593,14.588491,1.4227597
"21UGA013005",2002-02-05,0,"KATAKWI",0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,40.005997,NA,NA,NA,NA,NA,NA,NA,NA,0.36699593,14.588491,1.4227597
"21UGA013005",2002-02-06,0,"KATAKWI",0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,34.981487,NA,NA,NA,NA,NA,NA,NA,NA,0.052216977,10.380434,1.0403085
"21UGA013005",2002-02-07,0,"KATAKWI",0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,34.981487,NA,NA,NA,NA,NA,NA,NA,NA,0.052216977,10.380434,1.0403085
"21UGA013005",2002-02-08,0,"KATAKWI",0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,34.981487,NA,NA,NA,NA,NA,NA,NA,NA,0.052216977,10.380434,1.0403085
"21UGA013005",2002-02-09,0.00354078588351397,"KATAKWI",0,0,0,0.00354078588351397,0.00354078588351397,0.00354078588351397,0.00354078588351397,0.00354078588351397,0,NA,NA,NA,NA,31.731499,NA,NA,NA,NA,NA,NA,NA,NA,0.029331354,8.696286,0.9191388
"21UGA013005",2002-02-10,0.00623720617781223,"KATAKWI",0.00354078588351397,0,0,0.0097779920613262,0.0097779920613262,0.0097779920613262,0.0097779920613262,0.0097779920613262,0,NA,NA,NA,NA,31.731499,NA,NA,NA,NA,NA,NA,NA,NA,0.029331354,8.696286,0.9191388
"21UGA013005",2002-02-11,0.113219513691647,"KATAKWI",0.00623720617781223,0.00354078588351397,0,0.119456719869459,0.122997505752973,0.122997505752973,0.122997505752973,0.122997505752973,0,NA,NA,NA,NA,31.731499,NA,NA,NA,NA,NA,NA,NA,NA,0.029331354,8.696286,0.9191388
"21UGA013005",2002-02-12,0.239983804796783,"KATAKWI",0.113219513691647,0.00623720617781223,0.00354078588351397,0.35320331848843,0.359440524666242,0.362981310549756,0.362981310549756,0.362981310549756,2.267310119,NA,NA,NA,NA,31.731499,NA,NA,NA,NA,NA,NA,NA,NA,0.029331354,8.696286,0.9191388
"21UGA013005",2002-02-13,0.0362286030406683,"KATAKWI",0.239983804796783,0.113219513691647,0.00623720617781223,0.276212407837451,0.389431921529098,0.39566912770691,0.39566912770691,0.39566912770691,0,NA,NA,NA,NA,28.083677,NA,NA,NA,NA,NA,NA,NA,NA,0.015729267,8.316631,0.94435084
"21UGA013005",2002-02-14,0.00466968240872235,"KATAKWI",0.0362286030406683,0.239983804796783,0.113219513691647,0.0408982854493906,0.280882090246174,0.394101603937821,0.397642389821335,0.397642389821335,0,NA,NA,NA,NA,28.083677,NA,NA,NA,NA,NA,NA,NA,NA,0.015729267,8.316631,0.94435084
"21UGA013005",2002-02-15,0.00466968240872235,"KATAKWI",0.00466968240872235,0.0362286030406683,0.239983804796783,0.0093393648174447,0.045567967858113,0.285551772654896,0.291788978832708,0.291788978832708,0,NA,NA,NA,NA,28.083677,NA,NA,NA,NA,NA,NA,NA,NA,0.015729267,8.316631,0.94435084
"21UGA013005",2002-02-16,0.620929445011515,"KATAKWI",0.00466968240872235,0.00466968240872235,0.0362286030406683,0.625599127420237,0.63026880982896,0.666497412869628,0.779716926561275,0.783257712444789,5.006993699,NA,NA,NA,NA,25.582636,NA,NA,NA,NA,NA,NA,NA,NA,0.00788556,8.364788,0.9559429
"21UGA013005",2002-02-17,5.1799098629347,"KATAKWI",0.620929445011515,0.00466968240872235,0.00466968240872235,5.80083930794622,5.80550899035494,5.81017867276366,6.05016247756044,6.05994046962177,20.1252676,NA,NA,NA,NA,25.582636,NA,NA,NA,NA,NA,NA,NA,NA,0.00788556,8.364788,0.9559429
"21UGA013005",2002-02-18,1.30502570615688,"KATAKWI",5.1799098629347,0.620929445011515,0.00466968240872235,6.48493556909158,7.1058650141031,7.11053469651182,7.14676329955249,7.26622001942195,10.0626338,NA,NA,NA,NA,25.582636,NA,NA,NA,NA,NA,NA,NA,NA,0.00788556,8.364788,0.9559429
"21UGA013005",2002-02-19,0.570406005416118,"KATAKWI",1.30502570615688,5.1799098629347,0.620929445011515,1.875431711573,7.0553415745077,7.67627101951921,7.68094070192793,8.03414402041636,3.145902121,NA,NA,NA,NA,25.582636,NA,NA,NA,NA,NA,NA,NA,NA,0.00788556,8.364788,0.9559429
"21UGA013005",2002-02-20,0.236701641284244,"KATAKWI",0.570406005416118,1.30502570615688,5.1799098629347,0.807107646700362,2.11213335285724,7.29204321579194,7.29671289820066,7.57292530603812,2.759858298,NA,NA,NA,NA,22.769821,NA,NA,NA,NA,NA,NA,NA,NA,0.0018549998,8.339839,0.91182595
"21UGA013005",2002-02-21,0,"KATAKWI",0.236701641284244,0.570406005416118,1.30502570615688,0.236701641284244,0.807107646700362,2.11213335285724,2.73306279786876,2.77396108331815,0,NA,NA,NA,NA,22.769821,NA,NA,NA,NA,NA,NA,NA,NA,0.0018549998,8.339839,0.91182595
"21UGA013005",2002-02-22,0,"KATAKWI",0,0.236701641284244,0.570406005416118,0,0.236701641284244,0.807107646700362,5.98701750963506,5.99635687445251,0,NA,NA,NA,NA,22.769821,NA,NA,NA,NA,NA,NA,NA,NA,0.0018549998,8.339839,0.91182595
"21UGA013005",2002-02-23,0,"KATAKWI",0,0,0.236701641284244,0,0,0.236701641284244,1.54172734744112,2.16732647486136,0,NA,NA,NA,NA,19.726498,NA,NA,NA,NA,NA,NA,NA,NA,3.2102173e-05,6.435621,0.7445229
"21UGA013005",2002-02-24,0,"KATAKWI",0,0,0,0,0,0,0.570406005416118,6.37124531336233,0,NA,NA,NA,NA,19.726498,NA,NA,NA,NA,NA,NA,NA,NA,3.2102173e-05,6.435621,0.7445229
"21UGA013005",2002-02-25,0,"KATAKWI",0,0,0,0,0,0,0.236701641284244,6.72163721037582,0,NA,NA,NA,NA,19.726498,NA,NA,NA,NA,NA,NA,NA,NA,3.2102173e-05,6.435621,0.7445229
"21UGA013005",2002-02-26,0.301632589689443,"KATAKWI",0,0,0,0.301632589689443,0.301632589689443,0.301632589689443,0.301632589689443,2.17706430126244,2.809972405,NA,NA,NA,NA,19.726498,NA,NA,NA,NA,NA,NA,NA,NA,3.2102173e-05,6.435621,0.7445229
"21UGA013005",2002-02-27,0.463530480861664,"KATAKWI",0.301632589689443,0,0,0.765163070551107,0.765163070551107,0.765163070551107,0.765163070551107,1.57227071725147,3.865064013,NA,NA,NA,NA,15.598096,NA,NA,NA,NA,NA,NA,NA,NA,2.1206932e-05,4.947091,0.6079153
"21UGA013005",2002-02-28,3.82207557987159,"KATAKWI",0.463530480861664,0.301632589689443,0,4.28560606073325,4.5872386504227,4.5872386504227,4.5872386504227,4.82394029170694,8.802706337,NA,NA,NA,NA,15.598096,NA,NA,NA,NA,NA,NA,NA,NA,2.1206932e-05,4.947091,0.6079153
"21UGA013005",2002-03-01,1.5761693642173,"KATAKWI",3.82207557987159,0.463530480861664,0.301632589689443,5.39824494408889,5.86177542495055,6.16340801464,6.16340801464,6.16340801464,4.289359045,NA,NA,NA,NA,15.598096,NA,NA,NA,NA,NA,NA,NA,NA,2.1206932e-05,4.947091,0.6079153
"21UGA013005",2002-03-02,3.35671400436213,"KATAKWI",1.5761693642173,3.82207557987159,0.463530480861664,4.93288336857943,8.75495894845102,9.21848942931268,9.21848942931268,9.21848942931268,3.777506566,NA,NA,NA,NA,12.9445915,NA,NA,NA,NA,NA,NA,NA,NA,4.85694e-05,5.152358,0.29329798
"21UGA013005",2002-03-03,6.26253597602038,"KATAKWI",3.35671400436213,1.5761693642173,3.82207557987159,9.61924998038251,11.1954193445998,15.0174949244714,15.3191275141608,15.3191275141608,10.03163218,NA,NA,NA,NA,12.9445915,NA,NA,NA,NA,NA,NA,NA,NA,4.85694e-05,5.152358,0.29329798
"21UGA013005",2002-03-04,1.19996288981236,"KATAKWI",6.26253597602038,3.35671400436213,1.5761693642173,7.46249886583274,10.8192128701949,12.3953822344122,12.8589127152738,12.8589127152738,5.181530118,NA,NA,NA,NA,12.9445915,NA,NA,NA,NA,NA,NA,NA,NA,4.85694e-05,5.152358,0.29329798
"21UGA013005",2002-03-05,2.18051376812895,"KATAKWI",1.19996288981236,6.26253597602038,3.35671400436213,3.38047665794131,9.64301263396169,12.9997266383238,16.8218022181954,17.1234348078849,7.581588197,NA,NA,NA,NA,12.9445915,NA,NA,NA,NA,NA,NA,NA,NA,4.85694e-05,5.152358,0.29329798
